Ex Machina,Richard Crouse,Richard Crouse,8.0,2021-2-3,A high tech thriller that by and large ignores the tech to get down to the nitty gritty.
Ex Machina,Wesley Lovell,Cinema Sight,10.0,2020-12-16,"A beguiling sci-fi thriller asks the audience to decide who's being tested, the AI or the human. There's plenty of twists and turns in this sensational isolated quest for survival."
Ex Machina,Mike Massie,Gone With The Twins,5.0,2020-12-4,The premise alternates between engaging and nonsensical.
Ex Machina,Nicholas Bell,IONCINEMA.com,7.0,2020-9-9,"Unconcerned with the how or why of the scenario, Garland glides us straight into a lithe and increasingly intense narrative centered on the concept of manufactured manipulation."
The Last King of Scotland,Brian Eggert,Deep Focus Review,8.75,2024-3-8,"Neither overly political nor overly intellectual, The Last King of Scotland is a powerful, accessible biopic of one of history’s recent madmen."
The Last King of Scotland,Kaleem Aftab,The List,8.0,2018-11-3,A commendable action film rather than astute political portrait.
The Last King of Scotland,Ali Gray,TheShiznit.co.uk,8.0,2012-11-3,"The Last King Of Scotland will no doubt be picking up an armful of gongs come award season, and rightly so; it's not only lovingly shot and acted, but it evolves into one of the best thrillers of recent memory too."
The Last King of Scotland,Wesley Morris,Boston Globe,5.0,2011-11-24,
The Last King of Scotland,Heather Huntington,ReelzChannel.com,9.0,2011-2-9,
The Last King of Scotland,Brian Marder,Hollywood.com,6.0,2008-11-20,
The Last King of Scotland,Jamie Russell,Film4,8.0,2008-6-25,"Whitaker's chilling, charismatic take on Uganda's General Idi Amin in The Last King Of Scotland stands up there with the great depictions of unhinged dictators like Antony Hopkins' Hitler in The Bunker or Christian Clavier in the 'Napoleon' mini-series."
The Last King of Scotland,Brandon Fibbs,BrandonFibbs.com,8.0,2008-2-28,"Whitaker portrays Amin as funny, vulnerable, tender and enigmatic -- all without ever letting us forget he was a maniacal monster."
The Last King of Scotland,Dragan Antulov,Index.hr,5.0,2007-6-22,film postaje daleko mra%u010Dniji nego %u0161to su to njegovi autori imali u plan
The Last King of Scotland,Kevin Carr,7M Pictures,7.0,2007-6-5,it's Whitaker that kept the film alive when everyone was handing him Best Actor statuettes
The Last King of Scotland,David Nusair,Reel Film Reviews,6.25,2007-6-4,...Whitaker's superb work remains the highlight of an otherwise routine effort.
Zodiac,Grant Watson,Fiction Machine,10.0,2023-5-11,have come to believe it to be Fincher’s all-time best; indeed it seems likely that it is the best film about serial killings ever made.
Zodiac,Brian Eggert,Deep Focus Review,10.0,2022-2-14,"Like a contagion that festers as easily as it spreads, David Fincher's methodical Zodiac is catching."
Zodiac,Matt Brunson,Film Frenzy,7.5,2021-11-16,"A satisfying hybrid of a journalism yarn, a police procedural, and a serial killer flick."
Zodiac,Marianna Neal,Impression Blend,7.0,2020-12-17,"From the visual and technical standpoint - yes, it's fantastic. But art has always been about more than just technique, more than the sum of its parts, and that ""more"" is where Zodiac falls short."
Zodiac,Mike Massie,Gone With The Twins,8.0,2020-11-28,"A procedural masterwork, unencumbered by action, exploitation, or Hollywood expectations."
Zodiac,Fico Cangiano,CineXpress Podcast,8.0,2020-10-5,"David Fincher takes his time with this frightening crime procedural, that's full of dread and excellent performances. [Full review in Spanish]"
Zodiac,Karl Delossantos,Smash Cut Reviews,10.0,2019-8-6,The first half of the movie plays like a police procedural... It's a thrilling whirlwind of facts and dead ends and terrifying attacks that increasingly adds to the sense of helplessness with the case.
Lucky Number Slevin,Eddie Harrison,film-authority.com,8.0,2023-9-19,"…well worth a look for fans of McGuigan, Hartnett and particular those with a penchant for Bruce Willis in action mode…"
Lucky Number Slevin,Joshua Starnes,ComingSoon.net,7.0,2011-3-29,"Lucky Number Slevin is a very clever film, probably too clever for its own good."
Lucky Number Slevin,Amber Wilkinson,Eye for Film,8.0,2008-6-13,It's the pace of the film that wins the day.
Lucky Number Slevin,Joe Lozito,Big Picture Big Sound,6.25,2007-7-14,
Lucky Number Slevin,Forrest Hartman,Reno Gazette-Journal,8.75,2006-10-9,One of the underappreciated gems of the 2006 movie season.
Lucky Number Slevin,Peter T. Chattaway,Christianity Today,6.25,2006-9-27,"Tarantino's films work because there is usually some moral code at work, however fallen it might be. By comparison, Slevin is an unsettling exercise in amorality."
Lucky Number Slevin,James Plath,Reel.com,5.0,2006-9-21,"Lucky Number Slevin moves along nicely, and it's easy to get caught up in all that style. But style and cheap tricks are two different things."
Lucky Number Slevin,Kevin Carr,7M Pictures,7.0,2006-9-15,Don't think too hard when seeing this movie because you'll spoil the surprises.
Lucky Number Slevin,Philip Martin,Arkansas Democrat-Gazette,9.0,2006-5-15,"... those of us who take our cup of comedy black, with no sugar, will savor it."
Lucky Number Slevin,Jim Lane,Sacramento News & Review,8.0,2006-5-12,Paul McGuigan directs with the skill of a light-fingered juggler.
Control,Tom Meek,Cambridge Day,8.75,2020-10-22,"Riley should have been nominated for an Oscar; his work here is on par with that year's er, Daniel Day Lewis..."
Control,Richard Propes,TheIndependentCritic.com,7.5,2020-9-5,"On a certain level, Corbijn's approach to filmmaking reminds me of Gus Van Sant's loose take on Kurt Cobain."
Control,Kaleem Aftab,The List,8.0,2018-11-3,Sam Riley is a revelation in the lead role in what is one of the outstanding British films of the year.
Control,Joshua Rothkopf,Time Out,6.0,2011-11-18,
Control,Bill Chambers,Film Freak Central,7.5,2010-10-5,The film overcomes the central miscasting of Samantha Morton.
Control,Nick Rogers,Midwest Film Journal,10.0,2010-9-25,"The way Ian Curtis blocked his onstage movement mirrored isolationism in his home life. He clasped the microphone stand like a drowning man would a life preserver, but he couldn't stay afloat in dreary waters of his own creation. A seamless rock biopic."
Control,Dragan Antulov,Index.hr,4.0,2009-7-15,"Film %u0107e stoga biti shvatljiv samo onim gledateljima koji detalje povijesti ""Joy Divisiona"" i Curtisovog %u017Eivota imaju u malom prstu, a to su, dakako, najokorjeliji fanovi."
Control,Roger Moore,Orlando Sentinel,6.0,2009-5-13,
Control,Peter Keough,Boston Phoenix,6.25,2009-4-23,"Control never gets any closer to the mystery than when the music plays. Too bad it cuts the songs short, returning to the banalities they were meant to shatter."
Control,Jonathan Kiefer,Sacramento News & Review,8.0,2008-8-7,
Control,Pablo Villaça,Cinema em Cena,8.0,2008-5-26,Um filme repleto de planos magnificamente compostos e que se tornam ainda mais impactantes graças à impecável fotografia em preto-e-branco de Martin Ruhe.
Tangled,Michael Clark,Epoch Times,9.0,2024-1-10,"Bolstered by an array of snappy original songs composed by Alan Menken and lyricist Glenn Slater in tandem with a superbly droll screenplay by Dan Fogelman, “Tangled” is eminently captivating, impossible to resist and, for the easily prone, tear-jerking."
Tangled,Don Shanahan,Every Movie Has a Lesson,8.0,2023-9-4,"It might not be Pixar, but the colors, textures, and details modeled after French Rococo oil-and-canvas paintings are amazing."
Tangled,Brian Eggert,Deep Focus Review,6.25,2023-8-3,"It’s all very bright and colorful, no doubt accentuated beyond the norm for the sake of 3D’s downfall dimming effect. Still, there’s no sense of wonder about the production."
Tangled,Mike Massie,Gone With The Twins,8.0,2020-11-30,"At its finest moments, this production emanates the nostalgic feel of classic 2-D animated Disney films."
Tangled,Richard Propes,TheIndependentCritic.com,8.75,2020-9-25,Disney comes closer to nailing the mix of entertainment and emotional resonance that has become a trademark of the Pixar films.
Tangled,Mattie Lucas,"The Dispatch (Lexington, NC)",7.5,2019-6-7,"A glorious throwback, a toe-tapping, swoon-worthy fairy tale extravaganza the likes of which we haven't seen in a long time."
Tangled,Johnny Gayzmonic,Fanboys of the Universe,8.0,2018-11-4,"A welcome reminder of some of Disney's best works. The animation is exquisite, the script fantastic, and the leads all perform well."
Tangled,Margot Harrison,Seven Days (VT),7.0,2014-12-8,"A heroine who finds love and freedom after she loses acres of blond Barbie hair -- these days, that's a radical fable."
Tangled,Peter Bradshaw,Guardian,4.0,2014-12-8,"Rapunzel gets a very ordinary updating in this Disney picture, raiding duller moments from the Shrek movies for ideas, and sporting a laboured selection of Broadway-style showtunes."
Tangled,Jake Wilson,Sydney Morning Herald,6.0,2014-12-8,"While it lasts, the magic works."
Brokeback Mountain,Steven Lindsey,Texas Triangle/TXT,10.0,2023-5-8,"Director Ang Lee, working from an adaptation of a short story from Annie Proulx, has created an epic motion picture about the power of love and the tragedy of separation. The chemistry between the stars is intense and tender."
Brokeback Mountain,Mike Massie,Gone With The Twins,7.0,2023-3-31,"Though it runs marginally overlong, Ledger and Gyllenhaal’s performances transform what is essentially a straightforward, perhaps unfluctuating love story into something remarkable and memorable."
Brokeback Mountain,Fico Cangiano,CineXpress Podcast,9.0,2022-2-9,"One of the most romantic films I've ever seen. A passionate film about love, truth and life. Full review in Spanish"
Brokeback Mountain,Luke Parker,Dr. Filmlove's Film Reviews and Ratings,10.0,2019-8-22,"The passion created here...makes no restrictions on who can understand and appreciate it. This is as fine a love story as there is. [May 10, 2018]"
Brokeback Mountain,Mattie Lucas,"The Dispatch (Lexington, NC)",10.0,2019-6-5,"Lee has crafted a film that flouts stereotypes and becomes one of the most sincere, most deeply felt love stories in years."
Brokeback Mountain,Namrata Joshi,Outlook,7.5,2019-1-10,"What is remarkable about the film is how it doesn't politicise the homosexuality theme, transcends it to become the story of two people in doomed love. The two lead characters are wonderfully delineated."
Brokeback Mountain,Matthew Pejkovic,Matt's Movie Reviews,8.0,2010-7-6,"A romantic western with a twist, Brokeback Mountain is a haunting and well acted exploration of a forbidden and secretive love affair between two cowboys."
The Machinist,Film4 Staff,Film4,6.0,2011-10-24,"If Nine Inch Nails, Swans and Ministry ever loomed large in the landscape of your imagination, Anderson's gloomy aesthetic may exert a sour but lingering pull."
The Machinist,Kevin Carr,7M Pictures,6.0,2010-1-9,"It's not necessarily a fun or loveable picture, but it is interesting and entertaining."
The Machinist,Pablo Villaça,Cinema em Cena,8.0,2008-8-15,"Um angustiante pesadelo que, trazendo Bale numa performance corajosa e repleta de auto-sacrifício, funciona como um estudo poético sobre os extremos da culpa."
The Machinist,Joseph Proimakis,Movies for the Masses,6.0,2006-10-3,full review in Greek
The Machinist,Jeffrey M. Anderson,Combustible Celluloid,7.5,2006-5-26,"An intelligent, well-crafted picture."
The Machinist,Ian Nathan,Empire Magazine,6.0,2006-4-1,"A few scenes into the gloom and you'll have a good idea what is generally up, if not the specifics, making the journey toward the eventual, inevitable twist fairly one-dimensional."
The Machinist,Sean Clark,Dread Central,9.0,2006-1-23,"With The Machinist, Anderson delivers the goods: an intelligent, haunting psychological horror/thriller that I highly recommend."
The Machinist,Chuck O'Leary,Fantastica Daily,9.375,2005-12-29,An absorbing and eerie study of paranoia and psychological torment.
The Machinist,Don R. Lewis,Film Threat,8.0,2005-12-6,Kosar has ... constructed an exercise in existentialism that is so literal it's a true feat that he was able to reign it all back in for the somewhat tidy ending of this film.
The Machinist,Alex Sandell,Juicy Cerebellum,8.0,2005-8-22,"It's like a film the Coen Brothers would have made, back when they still made good movies."
The Machinist,Dragan Antulov,Draxblog Movie Reviews,6.0,2005-7-12,"replacing phrase ""going De Niro"" with the phrase ""going Bale"" in many vocabularies"
Ray,Leigh Paatsch,Herald Sun (Australia),6.0,2020-5-12,"The soul-stirring sounds of music legend Ray Charles keep saving the day for this straightforward, safe-bet biopic."
Ray,PJ Nabarro,Patrick Nabarro,4.0,2020-4-19,It's hard to think of a more artless film depicting such a talented artist.
Ray,Alex Maidy,JoBlo's Movie Network,6.0,2019-8-19,"RAY suffers from having not enough story to warrant a feature film and too much talent wasted on caricatures of historical figures. RAY, like last year's BOHEMIAN RHAPSODY, is too focused on homage rather than telling a convincing and stirring story."
Ray,Paul Dale,The List,8.0,2019-4-23,"Jamie Foxx as Charles proves again that he may just be one of the most interesting actors of his generation. A subtle mix of impression, pathos and rare presence, Foxx holds your focus even when the film begins to prevaricate."
Ray,R.L. Shaffer,IGN DVD,8.0,2011-2-5,A powerhouse performance piece for Jamie Foxx and a rock solid biopic.
Ray,Nell Minow,Common Sense Media,8.0,2010-12-28,Excellent portrayal of extraordinary musician.
Ray,Jay Antani,Cinema Writer,8.75,2010-8-25,"Jamie Foxx is excellent, and sturdily supported by [James L.] White's script all the way."
Ray,Jim Lane,Sacramento News & Review,10.0,2008-8-7,
Ray,Joe Lozito,Big Picture Big Sound,8.75,2007-7-14,
Ray,Russ Breimeier,Christianity Today,8.75,2006-10-2,"The directing is sure-handed, the script intelligent, and the acting strong, especially the amazing performance from Foxx."
Ray,Joseph Proimakis,Movies for the Masses,10.0,2006-9-10,click to read full review [Greek]
Lost in Translation,Rania Richardson,AV Club,8.75,2024-2-14,"The culture has shifted in the two decades since Bill Murray and Scarlett Johansson bonded in a Tokyo hotel for LOST IN TRANSLATION, one of Sophia Coppola's best."
Lost in Translation,Victor Pineyro,Seventh Art Studio,7.0,2022-4-7,"Life stops being terrifying when we open the doors to the unknown. Even for a short amount of time. Coppola's ""Lost in Translation"" is written beautifully. Full review in Spanish"
Lost in Translation,David Gonzalez,The Cinematic Reel,10.0,2022-2-18,"Lost in Translation respectfully tackles the subject of companionship and relationships while still providing laughs. Its a film that I regretfully waited too long to view, but grateful to have found this gem."
Lost in Translation,Tom Meek,Cambridge Day,10.0,2020-10-9,"Murray, playing an extension of himself, fills the role with ease, and Johansson is right in step with him."
Lost in Translation,Kelechi Ehenulo,Screen Queens,8.0,2020-7-16,What Coppola presents is something akin to a mindfulness session - the art of being present in the moment.
Lost in Translation,Tim Brayton,Antagony & Ecstasy,8.0,2013-7-29,Depicts a very specific mental state too shaded and delicate for most movies to feel comfortable approaching it.
Lost in Translation,Nell Minow,Common Sense Media,10.0,2010-12-25,Excellent but mature film about finding a connection.
Lost in Translation,Felix Vasquez Jr.,Cinema Crazed,8.75,2009-4-29,An excellent top notch gem with beautiful direction courtesy of Sofia Coppola...
Harry Potter and the Goblet of Fire,David Nusair,Reel Film Reviews,6.25,2021-12-13,"...a woefully uneven installment that feels, for the most part, as though it should be a good hour shorter..."
Harry Potter and the Goblet of Fire,Mike Massie,Gone With The Twins,6.0,2020-9-29,It's increasingly evident that seven books and as many as eight theatrical adaptations fuel the need for too much filler subplots or nonessential side characters.
Harry Potter and the Goblet of Fire,Guillem Martinez Oya,Cinematismo,8.0,2019-7-11,Good film directed for a teenage audience in which not only is magic taught but also how stereotypes affect it while the film itself recreates some British stereotypes. [Review in Spanish]
Harry Potter and the Goblet of Fire,Mattie Lucas,"The Dispatch (Lexington, NC)",7.5,2019-6-5,"For the first time, the stakes of this battle of good and evil become painfully evident."
Harry Potter and the Goblet of Fire,Sukhdev Sandhu,Daily Telegraph (UK),8.0,2014-12-8,Where Newell really scores is in taking a leaf out of Peter Jackson's book and cranking up the fear factor.
Harry Potter and the Goblet of Fire,Peter Bradshaw,Guardian,6.0,2014-12-8,"For those like me who are outside but sympathetic to the faith, it looks like another handsomely made, good-natured and high-spirited family movie, which is dramatically stymied through being locked within school grounds."
Harry Potter and the Goblet of Fire,Jim Schembri,The Age (Australia),3.0,2014-12-8,"Goblet is really just a glorified, 157-minute teaser trailer, an empty epic of proportions that truly stagger."
Harry Potter and the Goblet of Fire,Jay Stone,Canada.com,7.0,2014-12-8,"The adolescent subplot is treated sweetly by Newell. The awkward dances and dating faux pas at the school ball feel like additions from some other, less mythic series, and form a welcome respite from the intense magic-making of the rest of the film."
Harry Potter and the Goblet of Fire,Michael Kleinschrodt,Times-Picayune,10.0,2014-12-8,"Much of the credit goes to Radcliffe and his co-stars, who have become better actors with each film. They have become increasingly adept at conveying great emotion as each film demands more of them."
Harry Potter and the Goblet of Fire,Matt Soergel,Florida Times-Union,8.75,2014-12-8,The acting is stronger than ever in this fourth installment.
Harry Potter and the Goblet of Fire,Dennis King,Tulsa World,8.75,2014-12-8,"By demonstrating to us how Harry and his friends are budding and changing and struggling, the film demonstrates the progressive richness of Rowling's storytelling skills and oddly haunting allure of her writing."
Harry Potter and the Goblet of Fire,Daniel Saney,Digital Spy,10.0,2014-12-8,"All in all, Goblet of Fire is certainly the best Potter yet, with most of the cast doing their roles justice, some great direction and Steven Kloves' screenplay makes the core of Rowling's novel into a fast-paced but easily-comprehensible enjoyable movie."
Man on Fire,Keith Garlington,Keith & the Movies,5.0,2022-8-24,At almost two-and-a-half hours the film really needs more meat on its bones.
Man on Fire,Richard Propes,TheIndependentCritic.com,5.0,2020-9-15,This is a merely average film that had much more potential.
Man on Fire,Andrea Gronvall,Chicago Reader,7.5,2019-4-17,"Washington has chosen wisely, and he hasn't had to wait long."
Man on Fire,Leigh Paatsch,Herald Sun (Australia),7.0,2018-5-31,Highly involving revenge thriller featuring yet another top-notch performance from the great Denzel Washington.
Man on Fire,Nell Minow,Common Sense Media,2.0,2010-12-25,Extremely violent; not for kids.
Man on Fire,Mark Halverson,Sacramento News & Review,4.0,2008-8-7,
Man on Fire,Anthony Quinn,Independent (UK),2.0,2005-12-6,"If it's just Scott's way of saying, ""Get a load of this, Quentin"", the speed of response (12 years since Reservoir Dogs) leaves something to be desired."
Man on Fire,Mark R. Leeper,rec.arts.movies.reviews,4.0,2005-3-30,"Visually the film is nice, but the images are in service to a violent and ugly film."
Man on Fire,Garth Franklin,Dark Horizons,5.0,2005-3-14,
Man on Fire,Brian Rentschler,Screen Rant,4.0,2005-1-15,"A dark, morbid and depressing movie that will leave you feeling unsatisfied and, for lack of a better term, icky."
Coraline,Brian Eggert,Deep Focus Review,8.75,2023-12-15,"Fear is an integral part of childhood development, so if you have children, show them Coraline and expose them to imagination and the possibility of dreams and all the frightening aspects therein."
Coraline,Allison Rose,FlickDirect,10.0,2022-12-13,Coraline is a stop-motion masterpiece.
Coraline,Cassondra Feltus,Black Girl Nerds,10.0,2022-10-20,"'Coraline' is a weird and wonderful story, with stunning stop-motion visuals, and haunting music that really heightens the already eerie atmosphere."
Coraline,Matt Brunson,Film Frenzy,8.75,2021-9-3,An eye-popping animated extravaganza.
Coraline,Mike Massie,Gone With The Twins,6.0,2020-11-28,Insanely inventive characters and a generous helping of darkly macabre visuals permeate every facet.
Coraline,Richard Propes,TheIndependentCritic.com,8.75,2020-9-5,"Coraline is imaginative, daring and intelligent filmmaking devoid of Hollywood manipulations and greeting card sentiments."
Coraline,Nikki Baughan,Roll Credits,10.0,2019-10-31,"[A] sumptuous, stunning film that will charm audiences young and old."
Coraline,David Harris,Spectrum Culture,7.0,2019-10-3,The real star here is the 3D and Selick makes full advantage of advances in the technology.
In America,Jeff Mitchell,Phoenix Film Festival,10.0,2023-7-3,"The stressful carnival scene is so skillfully crafted, you'll need to find a mirror to determine if your hair turned white."
In America,Rachel Wagner,Rachel's Reviews (YouTube),9.0,2019-5-8,Should be talked about more as one of the great American movies. Incredible
In America,Nell Minow,Common Sense Media,8.0,2010-12-24,Moving but slightly graphic; mature teens only.
In America,Nick Rogers,Midwest Film Journal,10.0,2010-9-24,"""In America"" serves as a peaceful reminder of the simplicity and clarity with which kids can stare down death and help adults come to a place of comfort - earning its cries as cathartic cleansing."
In America,Mark Halverson,Sacramento News & Review,10.0,2008-8-7,
In America,Kam Williams,Princeton Town Topics,8.75,2007-4-22,"A sappy, self-congratulatory tale of triumph of penniless newcomers over every sort of adversity, and a close brush with death every time they set foot outside of their apartment."
In America,Emma Cochrane,Empire Magazine,8.0,2006-12-30,"Lovingly shot, with a remarkable debut from Sarah Bolger, who along with sister Emma, gives one of the greatest ever child performances."
In America,Bob Westal,Film Threat,7.0,2005-12-6,In America contains enough magic and sincerity to cover the proverbial multitude of cinematic sins.
In America,Merle Bertrand,Film Threat,6.0,2005-12-6,"A solid, if unspectacular family film."
In America,Ethan Alter,NYC Film Critic,7.0,2005-3-5,"A genuinely touching movie about a family that doesn't condescend to audiences or wrap its lessons into neat, tidy packages."
In America,JoBlo,JoBlo's Movie Network,8.0,2005-2-5,"Sheridan should also be applauded for keeping the film going at a nice pace, sprinkling it with many lighter moments, as well as one of the more suspenseful scenes from any movie last year."
I Am Sam,Michael Clark,Epoch Times,9.0,2022-8-10,"Penn never goes over the top with his speech, ticks, hand gestures, and all-around physicality. He doesn’t act like a mentally challenged man, he behaves like one: there’s a big difference between the two."
I Am Sam,Richard Propes,TheIndependentCritic.com,8.75,2020-9-11,Penn's performance deserved the Oscar nomination.
I Am Sam,Nell Minow,Common Sense Media,6.0,2010-12-24,Moving film with great acting seems too contrived.
I Am Sam,Nick Rogers,Midwest Film Journal,0.0,2010-9-25,"Sean Penn gives the most professionally shameful, cruelly wrongheaded performance ever nominated for a Best Actor Oscar, while Jessie Nelson Kristine Johnson's script lives down to Penn's ugly ineptitude with idiotic catchphrases and product placement."
I Am Sam,Mark Halverson,Sacramento News & Review,6.0,2008-8-7,
I Am Sam,Sara Michelle Fetters,MovieFreak.com,8.75,2003-6-19,Sean Penn may be the most gifted actor of his generation.
I Am Sam,John R. McEwen,Film Quips Online,8.0,2003-2-8,Just watching Penn and Fanning interact...is worth wading through the occasionally ankle-deep syrup.
I Am Sam,John Venable,Supercala.com,4.0,2003-1-23,This movie plays like an after-school special or a public service announcement.
I Am Sam,Ron Wells,Film Threat,2.0,2002-12-8,This movie is every bit as painful as it sounds.
I Am Sam,Jeff Strickler,Minneapolis Star Tribune,6.25,2002-11-6,"Penn repeatedly hits the ball out of the park, but the rest of the team never gets past first base."
I Am Sam,Matthew Turner,ViewLondon,6.0,2002-10-30,
I Am Sam,Margaret A. McGurk,Cincinnati Enquirer,6.25,2002-10-15,The movie asks for a leap of faith that it can't make itself.
Black Hawk Down,Matt Brunson,Film Frenzy,5.0,2023-11-12,"For the most part, the unflagging sound and fury make it impossible to identify with these characters as individuals, since their primary function seems to be to serve as anonymous slabs of American fortitude."
Black Hawk Down,Keith Garlington,Keith & the Movies,10.0,2022-8-19,"“Black Hawk Down” is an intense, visceral experience. It's gritty action one minute and deeply moving the next. But it never loses sight of its main focus – the soldiers."
Black Hawk Down,Mike Massie,Gone With The Twins,7.0,2020-9-25,"Not nearly as potent as one might expect from this particular director, especially with a sizable budget and resources at his disposal, and governing this impressive cast."
Black Hawk Down,Leigh Paatsch,Herald Sun (Australia),9.0,2020-7-13,"Scott pares back story, character development and moral righteousness to their bare essentials, resulting in the most striking, if not revealing, portrait of modern warfare ever filmed."
Black Hawk Down,Kelly Kessler,Common Sense Media,8.0,2011-1-2,Violent depiction of a risky rescue; adults only.
Black Hawk Down,Nick Rogers,Midwest Film Journal,10.0,2010-9-25,"No film from the Zeroes - hell, maybe ever - more forcefully imparted the horrors of war as thoroughly, coherently and hauntingly. Even justified wars run rampant with monstrosities, and this showed just how critical camaraderie can be in conquering them."
Black Hawk Down,Brandon Fibbs,BrandonFibbs.com,8.0,2008-2-28,"While fine films like Saving Private Ryan depict warfare at its worst, they do not depict warfare in modernity. I cannot imagine a better representation of war, with all of its urban complexities, than Black Hawk Down."
Black Hawk Down,Joe Lozito,Big Picture Big Sound,7.5,2007-12-27,Action masters Ridley Scott and Jerry Bruckheimer prove that it is possible to extend the opening twenty minutes of Saving Private Ryan to two full hours. Now all they have to do is spend some of that time creating characters to care about.
Black Hawk Down,Mark Dinning,Empire Magazine,6.0,2006-12-30,"Ambitious, sumptuously-framed and frenetic, Black Hawk Down occasionally errs on the confused, but is nonetheless a rare find of a war movie which dares to turn genre convention on its head."
Road to Perdition,Namrata Joshi,Outlook,7.5,2019-1-3,A beautiful elegy to a decaying world whose sadness lingers on.
Road to Perdition,Mike Clark,USA Today,7.5,2013-4-14,So is Perdition still a must-see? No question. But it's tough to fuss about it much when a picture is this fussy.
Road to Perdition,Nell Minow,Common Sense Media,8.0,2010-12-29,"Powerful, beautiful film; ok for mature teens."
Road to Perdition,Peter Canavese,Groucho Reviews,7.5,2010-8-2,The top-billed actors deliver: Hanks with his resonant reserve and Newman in conveying Rooney's failed attempt to live up to his self-image as the ultimate just and loving patriarch. [Blu-ray]
Road to Perdition,John J. Puccio,Movie Metropolis,8.0,2010-7-28,"...something more than the sum of its parts; namely, a gripping, touching, entertaining motion picture."
Road to Perdition,Daniel Etherington,Film4,8.0,2008-10-1,It's Newman who really stands out. Despite his advanced years -- he's 77 -- the man still has remarkable presence.
Road to Perdition,Mark Halverson,Sacramento News & Review,8.0,2008-8-7,"Hanks and Newman are the personification of anguish and torn loyalty in a gripping, violent film that is part character study and part cat-and-mouse chase with classic western embellishments."
Road to Perdition,Joe Lozito,Big Picture Big Sound,7.5,2007-7-14,"Road is so beautiful, so well composed and so tidy in its sense of justice that it never quite gets its hands dirty enough to evoke any true emotion."
Billy Elliot,Leigh Paatsch,Herald Sun (Australia),8.0,2020-6-12,Take a twirl with Billy and you won't be disappointed.
Billy Elliot,Nell Minow,Common Sense Media,8.0,2010-12-22,Terrific story of young ballet dancer has strong language.
Billy Elliot,Nick Rogers,Midwest Film Journal,8.75,2010-9-25,"The film about atypical artistic pursuits in a blue-collar community that ""The Full Monty"" sought to be. Peter Darling's choreography dexterously captures the defiance in the dancing - rage against economical and emotional repression in a motherless home."
Billy Elliot,Ted Murphy,Hollywood.com,10.0,2009-9-8,
Billy Elliot,Jim Lane,Sacramento News & Review,4.0,2008-8-7,
Billy Elliot,Michael Dequina,TheMovieReport.com,7.5,2007-10-14,"When sticking with Billy and his inspirational story, director Stephen Daldry hits all the right steps."
Billy Elliot,Jeffrey Westhoff,"Northwest Herald (Crystal Lake, IL)",8.75,2003-6-10,Daldry coaches an astonishing performance from Bell.
Billy Elliot,Susan Tavernetti,Palo Alto Weekly,7.5,2003-5-20,
Billy Elliot,John R. McEwen,Film Quips Online,9.0,2003-2-8,
Billy Elliot,Matthew Turner,ViewLondon,10.0,2002-10-30,
Billy Elliot,Collin Souter,eFilmCritic.com,10.0,2002-4-19,Billy Elliot earns every one of its sentiments and emotions without getting overly manipulative or preachy
Hedwig and the Angry Inch,Richard Propes,TheIndependentCritic.com,8.75,2020-9-10,"A deeply rich, incredibly authentic musical."
Hedwig and the Angry Inch,Nicholas Bell,IONCINEMA.com,7.0,2020-8-14,Mitchell's performance and Stephen Trask's incredibly touching tracks allow for delirious cinematic spectacle. Mitchell's Hedwig... remains one of cinema's most heartbroken and heartbreaking cinematic chanteuses.
Hedwig and the Angry Inch,Nathanael Hood,The Retro Set,8.0,2020-1-9,The film hums with the plasticine kineticism of Terry Gilliam as the camera tilts and moves with all the abandon of one of Hedwig's shows.
Hedwig and the Angry Inch,Mattie Lucas,From the Front Row,8.75,2019-7-17,Brazenly breaks down the holy silos of the masculine and the feminine gender binary and revels in the ambiguity between.
Hedwig and the Angry Inch,Matt Brunson,Film Frenzy,10.0,2019-6-29,"Mitchell's performance as Hedwig remains one of the best of modern times -- the character is by turns sexy, scary, outrageous, obnoxious, pitiable and vulnerable -- and it anchors a movie that landed on my list of the 10 best films of the 2000s."
Hedwig and the Angry Inch,Tim Brayton,Antagony & Ecstasy,9.0,2016-12-4,One of the few modern movie musicals that deserves to stand alongside the classics of the genre.
Hedwig and the Angry Inch,David Keyes,Cinemaphile.org,10.0,2015-8-25,"Most movie musicals often use songs to create an exaggerated exterior of polished images, but here is one that uses them to reveal honesty that seems too painful to explain in mere conversation."
Hedwig and the Angry Inch,Josh Larsen,LarsenOnFilm,8.75,2014-8-25,...a swath of glittery eye shadow splashed across mainstream American movie screens.
Hedwig and the Angry Inch,Nick Rogers,Midwest Film Journal,10.0,2010-9-24,"A ball of gender confusion, Biblical allegories and Eastern European politics -one of those would be a tricky subtext for a 90-minute rock opera. But the songs marry Jim Steinman's grandeur to the Stooges' sweat and spit, with a deft, tender screenplay."
Hedwig and the Angry Inch,Ken Hanke,"Mountain Xpress (Asheville, NC)",10.0,2010-9-16,"One of the most delightful surprises of 2001, and it has lost none of its charm or its surprising power in the intervening years."
Hedwig and the Angry Inch,Kim Newman,Empire Magazine,8.0,2006-12-30,Definitely recommended for those looking for something different.
Office Space,Stephen Silver,The SS Ben Hecht,7.0,2024-2-8,"Mike Judge’s film’s real target was capitalism, even if it never quite said so (25th anniversary)"
